"order_year";"order_month";"product_category";"total_orders"
2018;2;"malas_acessorios";45
2018;2;"instrumentos_musicais";44
2018;2;"alimentos";38
2018;2;"casa_construcao";38
2018;2;"industria_comercio_e_negocios";37
2018;2;"eletroportateis";32
2018;2;"bebidas";31
2018;2;"livros_interesse_geral";28
2018;2;"market_place";28
2018;2;"moveis_sala";26
2018;2;"livros_tecnicos";26
2018;2;"agro_industria_e_comercio";26
2018;2;"artigos_de_natal";24
2018;2;"alimentos_bebidas";23
2018;2;"casa_conforto";21
2018;2;"eletrodomesticos_2";21
2018;2;"construcao_ferramentas_jardim";20
2018;2;"moveis_cozinha_area_de_servico_jantar_e_jardim";19
2018;2;"construcao_ferramentas_iluminacao";17
2018;2;"sinalizacao_e_seguranca";15
2018;2;"audio";15
2018;2;"tablets_impressao_imagem";13
2018;2;"artes";12
2018;2;"construcao_ferramentas_ferramentas";12
2018;2;"climatizacao";12
2018;2;"telefonia_fixa";11
2018;2;"fashion_calcados";11
2018;2;"construcao_ferramentas_seguranca";8
2018;2;"moveis_quarto";7
2018;2;"fashion_underwear_e_moda_praia";7
2018;2;"moveis_colchao_e_estofado";5
2018;2;"portateis_casa_forno_e_cafe";5
2018;2;"fraldas_higiene";4
2018;2;"flores";4
2018;2;"casa_conforto_2";3
2018;2;"fashion_roupa_masculina";3
2018;2;"livros_importados";3
2018;2;"musica";2
2018;2;"cine_foto";2
2018;2;"dvds_blu_ray";1
2018;2;"fashion_roupa_feminina";1
2018;2;"pc_gamer";1
2018;3;"cama_mesa_banho";777
2018;3;"informatica_acessorios";750
2018;3;"esporte_lazer";732
2018;3;"beleza_saude";656
2018;3;"moveis_decoracao";583
2018;3;"relogios_presentes";421
2018;3;"utilidades_domesticas";390
2018;3;"automotivo";336
2018;3;"telefonia";334
2018;3;"eletronicos";254
2018;3;"cool_stuff";253
2018;3;"ferramentas_jardim";253
2018;3;"brinquedos";225
2018;3;"bebes";215
2018;3;"moveis_escritorio";200
2018;3;"perfumaria";198
2018;3;"papelaria";163
2018;3;"fashion_bolsas_e_acessorios";137
2018;3;"";133
2018;3;"pet_shop";122
2018;3;"eletrodomesticos";70
2018;3;"construcao_ferramentas_construcao";66
2018;3;"consoles_games";57
2018;3;"malas_acessorios";56
2018;3;"instrumentos_musicais";53
2018;3;"casa_construcao";43
2018;3;"livros_interesse_geral";38
2018;3;"alimentos";35
2018;3;"eletroportateis";35
2018;3;"audio";34
2018;3;"industria_comercio_e_negocios";29
2018;3;"agro_industria_e_comercio";26
2018;3;"climatizacao";24
2018;3;"construcao_ferramentas_jardim";22
2018;3;"construcao_ferramentas_seguranca";22
2018;3;"bebidas";21
2018;3;"casa_conforto";21
2018;3;"moveis_sala";19
2018;3;"alimentos_bebidas";19
2018;3;"market_place";17
2018;3;"livros_tecnicos";17
2018;3;"telefonia_fixa";14
2018;3;"construcao_ferramentas_iluminacao";13
2018;3;"eletrodomesticos_2";12
2018;3;"moveis_cozinha_area_de_servico_jantar_e_jardim";12
2018;3;"artigos_de_natal";12
2018;3;"fashion_calcados";11
2018;3;"sinalizacao_e_seguranca";9
2018;3;"construcao_ferramentas_ferramentas";9
2018;3;"artes";7
2018;3;"portateis_casa_forno_e_cafe";7
2018;3;"cine_foto";7
2018;3;"artigos_de_festas";6
2018;3;"moveis_quarto";6
2018;3;"fraldas_higiene";5
2018;3;"fashion_underwear_e_moda_praia";5
2018;3;"fashion_roupa_feminina";4
2018;3;"moveis_colchao_e_estofado";4
2018;3;"tablets_impressao_imagem";3
2018;3;"livros_importados";3
2018;3;"flores";3
2018;3;"fashion_roupa_infanto_juvenil";2
2018;3;"musica";2
2018;3;"dvds_blu_ray";2
2018;3;"fashion_esporte";1
2018;3;"la_cuisine";1
2018;3;"casa_conforto_2";1
2018;4;"cama_mesa_banho";736
2018;4;"beleza_saude";685
2018;4;"moveis_decoracao";586
2018;4;"esporte_lazer";586
2018;4;"informatica_acessorios";526
2018;4;"relogios_presentes";494
2018;4;"utilidades_domesticas";462
2018;4;"automotivo";348
2018;4;"ferramentas_jardim";282
2018;4;"telefonia";279
2018;4;"bebes";237
2018;4;"eletronicos";212
2018;4;"cool_stuff";206
2018;4;"brinquedos";202
2018;4;"perfumaria";174
2018;4;"pet_shop";166
2018;4;"papelaria";152
2018;4;"moveis_escritorio";131
2018;4;"eletrodomesticos";104
2018;4;"fashion_bolsas_e_acessorios";102
2018;4;"construcao_ferramentas_construcao";90
2018;4;"casa_construcao";75
2018;4;"";74
2018;4;"eletroportateis";66
2018;4;"instrumentos_musicais";60
2018;4;"malas_acessorios";57
2018;4;"bebidas";54
2018;4;"industria_comercio_e_negocios";53
2018;4;"livros_interesse_geral";49
2018;4;"construcao_ferramentas_iluminacao";47
2018;4;"alimentos";40
2018;4;"consoles_games";40
2018;4;"sinalizacao_e_seguranca";36
2018;4;"moveis_sala";33
2018;4;"audio";31
2018;4;"artes";26
2018;4;"construcao_ferramentas_seguranca";24
2018;4;"climatizacao";23
2018;4;"livros_tecnicos";23
2018;4;"eletrodomesticos_2";23
2018;4;"moveis_cozinha_area_de_servico_jantar_e_jardim";19
2018;4;"alimentos_bebidas";18
2018;4;"casa_conforto";18
2018;4;"construcao_ferramentas_jardim";18
2018;4;"construcao_ferramentas_ferramentas";17
2018;4;"pcs";15
2018;4;"market_place";15
2018;4;"portateis_casa_forno_e_cafe";13
2018;4;"artigos_de_natal";12
2018;4;"agro_industria_e_comercio";12
2018;4;"telefonia_fixa";11
2018;4;"fashion_calcados";11
2018;4;"moveis_quarto";7
2018;4;"fashion_underwear_e_moda_praia";6
2018;4;"cine_foto";5
2018;4;"fashion_roupa_feminina";5
2018;4;"dvds_blu_ray";5
2018;4;"musica";5
2018;4;"fraldas_higiene";4
2018;4;"livros_importados";4
2018;4;"flores";3
2018;4;"la_cuisine";2
2018;4;"artigos_de_festas";2
2018;4;"artes_e_artesanato";1
2018;4;"fashion_esporte";1
2018;4;"casa_conforto_2";1
2018;4;"fashion_roupa_masculina";1
2018;4;"tablets_impressao_imagem";1
2018;4;"cds_dvds_musicais";1
2018;5;"beleza_saude";751
2018;5;"cama_mesa_banho";740
2018;5;"relogios_presentes";625
2018;5;"utilidades_domesticas";618
2018;5;"moveis_decoracao";597
2018;5;"esporte_lazer";489
2018;5;"informatica_acessorios";453
2018;5;"automotivo";308
2018;5;"ferramentas_jardim";288
2018;5;"telefonia";250
2018;5;"bebes";239
2018;5;"eletronicos";231
2018;5;"brinquedos";218
2018;5;"perfumaria";197
2018;5;"cool_stuff";175
2018;5;"pet_shop";136
2018;5;"papelaria";130
2018;5;"construcao_ferramentas_construcao";125
2018;5;"fashion_bolsas_e_acessorios";110
2018;5;"moveis_escritorio";104
2018;5;"casa_construcao";79
2018;5;"eletrodomesticos";64
2018;5;"instrumentos_musicais";61
2018;5;"livros_tecnicos";55
2018;5;"consoles_games";52
2018;5;"livros_interesse_geral";50
2018;5;"malas_acessorios";49
2018;5;"eletroportateis";48
2018;5;"bebidas";47
2018;5;"alimentos";44
2018;5;"";42
2018;5;"industria_comercio_e_negocios";40
2018;5;"construcao_ferramentas_iluminacao";38
2018;5;"artes";34
2018;5;"alimentos_bebidas";25
2018;5;"eletrodomesticos_2";23
2018;5;"construcao_ferramentas_seguranca";22
2018;5;"audio";21
2018;5;"casa_conforto";21
2018;5;"cine_foto";17
2018;5;"construcao_ferramentas_jardim";16
2018;5;"telefonia_fixa";16
2018;5;"moveis_sala";16
2018;5;"market_place";14
2018;5;"climatizacao";14
2018;5;"moveis_cozinha_area_de_servico_jantar_e_jardim";13
2018;5;"pcs";13
2018;5;"livros_importados";10
2018;5;"fashion_calcados";10
2018;5;"portateis_casa_forno_e_cafe";9
2018;5;"agro_industria_e_comercio";8
2018;5;"dvds_blu_ray";7
2018;5;"sinalizacao_e_seguranca";7
2018;5;"fashion_underwear_e_moda_praia";6
2018;5;"artigos_de_natal";6
2018;5;"moveis_quarto";6
2018;5;"musica";5
2018;5;"construcao_ferramentas_ferramentas";5
2018;5;"artigos_de_festas";4
2018;5;"fraldas_higiene";3
2018;5;"portateis_cozinha_e_preparadores_de_alimentos";2
2018;5;"artes_e_artesanato";1
2018;5;"tablets_impressao_imagem";1
2018;5;"flores";1
2018;5;"fashion_roupa_masculina";1
2018;6;"beleza_saude";875
2018;6;"cama_mesa_banho";764
2018;6;"utilidades_domesticas";577
2018;6;"relogios_presentes";477
2018;6;"esporte_lazer";419
2018;6;"moveis_decoracao";402
2018;6;"informatica_acessorios";401
2018;6;"automotivo";295
2018;6;"bebes";223
2018;6;"telefonia";216
2018;6;"eletronicos";191
2018;6;"brinquedos";190
2018;6;"perfumaria";186
2018;6;"ferramentas_jardim";184
2018;6;"pet_shop";178
2018;6;"papelaria";167
2018;6;"construcao_ferramentas_construcao";113
2018;6;"cool_stuff";103
2018;6;"fashion_bolsas_e_acessorios";87
2018;6;"moveis_escritorio";76
2018;6;"casa_construcao";71
2018;6;"eletrodomesticos";65
2018;6;"eletroportateis";49
2018;6;"instrumentos_musicais";47
2018;6;"construcao_ferramentas_iluminacao";44
2018;6;"consoles_games";43
2018;6;"livros_interesse_geral";38
2018;6;"malas_acessorios";36
2018;6;"bebidas";33
2018;6;"moveis_cozinha_area_de_servico_jantar_e_jardim";29
2018;6;"moveis_sala";29
2018;6;"artes";28
2018;6;"sinalizacao_e_seguranca";27
2018;6;"livros_tecnicos";26
2018;6;"industria_comercio_e_negocios";26
2018;6;"alimentos";24
2018;6;"";23
2018;6;"audio";20
2018;6;"eletrodomesticos_2";19
2018;6;"telefonia_fixa";17
2018;6;"casa_conforto";16
2018;6;"construcao_ferramentas_seguranca";16
2018;6;"climatizacao";15
2018;6;"pcs";13
2018;6;"cine_foto";13
2018;6;"alimentos_bebidas";11
2018;6;"construcao_ferramentas_jardim";11
2018;6;"agro_industria_e_comercio";10
2018;6;"fashion_calcados";10
2018;6;"livros_importados";9
2018;6;"moveis_quarto";9
2018;6;"market_place";7
2018;6;"fashion_underwear_e_moda_praia";7
2018;6;"fraldas_higiene";7
2018;6;"fashion_roupa_masculina";7
2018;6;"artigos_de_natal";7
2018;6;"dvds_blu_ray";6
2018;6;"construcao_ferramentas_ferramentas";4
2018;6;"portateis_casa_forno_e_cafe";3
2018;6;"musica";3
2018;6;"casa_conforto_2";2
2018;6;"artigos_de_festas";2
2018;6;"flores";2
2018;6;"tablets_impressao_imagem";1
2018;6;"fashion_roupa_infanto_juvenil";1
2018;7;"beleza_saude";770
2018;7;"cama_mesa_banho";617
2018;7;"utilidades_domesticas";564
2018;7;"relogios_presentes";521
2018;7;"esporte_lazer";460
2018;7;"moveis_decoracao";436
2018;7;"informatica_acessorios";418
2018;7;"automotivo";341
2018;7;"telefonia";221
2018;7;"bebes";214
2018;7;"perfumaria";199
2018;7;"papelaria";190
2018;7;"ferramentas_jardim";177
2018;7;"pet_shop";158
2018;7;"brinquedos";154
2018;7;"eletronicos";151
2018;7;"construcao_ferramentas_construcao";115
2018;7;"cool_stuff";115
2018;7;"moveis_escritorio";80
2018;7;"eletrodomesticos";78
2018;7;"fashion_bolsas_e_acessorios";74
2018;7;"alimentos";64
2018;7;"casa_construcao";60
2018;7;"construcao_ferramentas_iluminacao";55
2018;7;"malas_acessorios";54
2018;7;"moveis_sala";54
2018;7;"consoles_games";49
2018;7;"";47
2018;7;"eletroportateis";42
2018;7;"instrumentos_musicais";36
2018;7;"sinalizacao_e_seguranca";29
2018;7;"agro_industria_e_comercio";27
2018;7;"livros_tecnicos";26
2018;7;"livros_interesse_geral";25
2018;7;"eletrodomesticos_2";23
2018;7;"casa_conforto";23
2018;7;"moveis_cozinha_area_de_servico_jantar_e_jardim";22
2018;7;"audio";22
2018;7;"construcao_ferramentas_jardim";22
2018;7;"artes";21
2018;7;"climatizacao";17
2018;7;"alimentos_bebidas";17
2018;7;"bebidas";16
2018;7;"portateis_casa_forno_e_cafe";15
2018;7;"construcao_ferramentas_seguranca";15
2018;7;"industria_comercio_e_negocios";14
2018;7;"construcao_ferramentas_ferramentas";12
2018;7;"artes_e_artesanato";11
2018;7;"telefonia_fixa";11
2018;7;"moveis_quarto";10
2018;7;"portateis_cozinha_e_preparadores_de_alimentos";8
2018;7;"pcs";8
2018;7;"artigos_de_natal";8
2018;7;"livros_importados";7
2018;7;"cine_foto";7
2018;7;"fashion_calcados";5
2018;7;"fashion_roupa_masculina";5
2018;7;"market_place";4
2018;7;"musica";3
2018;7;"fraldas_higiene";3
2018;7;"casa_conforto_2";3
2018;7;"artigos_de_festas";2
2018;7;"flores";2
2018;7;"pc_gamer";2
2018;7;"fashion_underwear_e_moda_praia";2
2018;7;"moveis_colchao_e_estofado";1
2018;7;"dvds_blu_ray";1
2018;8;"beleza_saude";835
2018;8;"cama_mesa_banho";655
2018;8;"utilidades_domesticas";616
2018;8;"esporte_lazer";471
2018;8;"moveis_decoracao";430
2018;8;"informatica_acessorios";415
2018;8;"relogios_presentes";411
2018;8;"automotivo";370
2018;8;"telefonia";271
2018;8;"perfumaria";218
2018;8;"bebes";212
2018;8;"pet_shop";198
2018;8;"papelaria";169
2018;8;"brinquedos";165
2018;8;"construcao_ferramentas_construcao";162
2018;8;"ferramentas_jardim";136
2018;8;"fashion_bolsas_e_acessorios";126
2018;8;"eletronicos";119
2018;8;"cool_stuff";119
2018;8;"alimentos";115
2018;8;"malas_acessorios";64
2018;8;"eletrodomesticos";63
2018;8;"construcao_ferramentas_iluminacao";62
2018;8;"consoles_games";59
2018;8;"casa_construcao";48
2018;8;"instrumentos_musicais";41
2018;8;"moveis_sala";40
2018;8;"livros_interesse_geral";36
2018;8;"";31
2018;8;"moveis_escritorio";30
2018;8;"livros_tecnicos";29
2018;8;"bebidas";27
2018;8;"audio";26
2018;8;"construcao_ferramentas_seguranca";25
2018;8;"eletroportateis";23
2018;8;"construcao_ferramentas_jardim";23
2018;8;"sinalizacao_e_seguranca";22
2018;8;"climatizacao";21
2018;8;"alimentos_bebidas";21
2018;8;"moveis_cozinha_area_de_servico_jantar_e_jardim";20
2018;8;"agro_industria_e_comercio";18
2018;8;"artes";18
2018;8;"portateis_casa_forno_e_cafe";17
2018;8;"casa_conforto";16
2018;8;"eletrodomesticos_2";14
2018;8;"construcao_ferramentas_ferramentas";14
2018;8;"artigos_de_festas";14
2018;8;"pcs";12
2018;8;"moveis_quarto";12
2018;8;"telefonia_fixa";10
2018;8;"artigos_de_natal";10
2018;8;"industria_comercio_e_negocios";10
2018;8;"artes_e_artesanato";9
2018;8;"cine_foto";9
2018;8;"market_place";8
2018;8;"musica";6
2018;8;"portateis_cozinha_e_preparadores_de_alimentos";4
2018;8;"fraldas_higiene";3
2018;8;"fashion_roupa_masculina";3
2018;8;"fashion_calcados";3
2018;8;"fashion_roupa_feminina";3
2018;8;"fashion_esporte";1
2018;8;"dvds_blu_ray";1
2018;8;"pc_gamer";1
2018;8;"livros_importados";1
2018;8;"fashion_underwear_e_moda_praia";1
